OBJECTID,FID_,Date,Block,Street_or_,Building_C,Tree_Tag_N,Status,Species_Co,Common_Nam,Genus,Species,Ownership,Location_C,DBH,Number_of_,Percentage,Crown_Widt,Total_Heig,Latitude,Longitude,Height_to_,Unbalanced,Reduced_Cr,Weak_Yello,Defoliatio,Dead_Broke,Poor_Branc,Lean,Trunk_Scar,Branch_Sca,Conks,Rot_Cavity,Rot_Cavi_1,Crack,Confined_S,Girdling_R,Recent_Tre,Conflict_w,Conflict_1,Conflict_2,Conflict_3,Conflict_4,Cable_Brac,Comments,Additional,Replacemen,New_Specie,Transparen,locale,subway,sbwy100
1805,1804,9/13/2013,A,Harry Sherman Housing,57,1805,alive,mapnor,Norway Maple,Acer,platanoides,p,sl,23.8,1,0,15,12.5,43.775684,-79.499863,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n,n,n,n,n,n,,,,,0,periph,within,
6226,6225,9/12/2013,D,Keele St,103,710,alive,mapnor,Norway Maple,Acer,platanoides,c,st,45.2,1,0,12,14,43.773684,-79.493918,16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,n,n,n,n,n,n,,,,,0,periph,within,
2062,2061,5/30/2013,B,York Stadium,3,175,alive,mapnor,Norway Maple,Acer,platanoides,p,e,22.3,1,0,9,22,43.77680711,-79.51098831,20,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,n,n,n,n,n,n,,,,,0,periph,within,within
3907,3906,6/22/2013,B,Steeles Av,106,2022,alive,mapnor,Norway Maple,Acer,platanoides,c,st,41.5,1,20,13,28,43.77797737,-79.5089861,20,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,n,n,n,n,n,n,,,,,0,periph,within,
1608,1607,8/13/2012,A,York BLVD,104,1608,alive,mapnor,Norway Maple,Acer,platanoides,p,fy,33,1,20,11,11,43.774483,-79.498372,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,e,n,n,e,n,n,,,,,0,periph,within,within
6098,6097,9/19/2013,D,York lanes,400,582,alive,mapnor,Norway Maple,Acer,platanoides,p,fy,35.5,1,0,24,14,43.773622,-79.501607,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n,n,n,n,n,n,,,,,0,central,within,
6213,6212,9/12/2013,D,Keele St,103,697,alive,mapnor,Norway Maple,Acer,platanoides,c,st,26.8,1,0,12,10,43.774391,-79.494041,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n,n,n,n,n,n,,,,,0,periph,within,
6321,6320,9/12/2013,D,Keele South,86,805,alive,mapnor,Norway Maple,Acer,platanoides,c,sr,25,1,0,12,8.5,43.771231,-79.493352,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,n,n,n,n,n,n,,,,,0,periph,within,within
162,161,8/20/2012,A,Founders College,50,162,alive,mapnor,Norway Maple,Acer,platanoides,p,cy,11,1,50,6,10,43.776044,-79.503714,6.5,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,n,e,n,e,n,n,,,,,0,central,within,within
1580,1579,8/13/2012,A,York BLVD,104,1580,alive,mapnor,Norway Maple,Acer,platanoides,p,fy,40.605096,1,0,9,10,43.774913,-79.496091,5,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,n,n,n,n,n,n,Broken branch,,,,0,periph,within,
6332,6331,9/12/2013,D,Keele South,86,816,alive,mapnor,Norway Maple,Acer,platanoides,c,sr,28,1,0,10,9,43.7707,-79.493131,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n,n,n,n,n,n,,,,,0,periph,within,within
6064,6063,9/19/2013,D,York lanes,400,548,alive,mapnor,Norway Maple,Acer,platanoides,p,fy,27.2,1,0,10,11,43.773406,-79.50078,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n,n,n,n,n,n,,,,,0,central,within,
6247,6246,9/12/2013,D,Keele St,103,731,alive,mapnor,Norway Maple,Acer,platanoides,c,st,34.55414,1,30,17,12,43.772584,-79.49359,15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,n,n,n,n,n,n,,,,,0,periph,within,within
3917,3916,6/22/2013,B,Steeles Av,106,2032,alive,mapnor,Norway Maple,Acer,platanoides,c,st,37.5,1,25,15,30,43.77766945,-79.51042282,22,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,n,n,n,n,n,n,,,,,0,periph,within,within
3931,3930,6/22/2013,B,Steeles Av,106,2046,alive,mapnor,Norway Maple,Acer,platanoides,c,st,32.5,1,15,9,24,43.77696004,-79.513535,19,0,1,0,0,1,0,0,2,0,0,0,1,0,1,0,0,n,n,n,n,n,n,,,,,0,periph,within,
6674,6673,9/16/2013,D,Keele East,70,1158,alive,mapnor,Norway Maple,Acer,platanoides,p,by,45,1,0,20,11.5,43.77462,-79.495718,15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,n,n,n,n,n,n,,,,,0,periph,within,
6080,6079,9/19/2013,D,York lanes,400,564,alive,mapnor,Norway Maple,Acer,platanoides,p,fy,22.9,1,0,16,8.5,43.773287,-79.501764,15,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,e,n,n,n,n,n,,,,,0,central,within,
6322,6321,9/12/2013,D,Keele South,86,806,alive,mapnor,Norway Maple,Acer,platanoides,c,sr,23,1,0,12,8.5,43.771163,-79.493252,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,n,n,n,n,n,n,,,,,0,periph,within,within
6675,6674,9/16/2013,D,Keele East,70,1159,alive,mapnor,Norway Maple,Acer,platanoides,p,by,41,1,0,18,12.5,43.774594,-79.495837,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n,n,n,n,n,n,,,,,0,periph,within,
3941,3940,6/22/2013,B,Steeles Av,106,2056,alive,mapnor,Norway Maple,Acer,platanoides,c,st,41,1,30,14,29,43.77663142,-79.51498486,23,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,n,n,n,n,n,n,,,,,0,periph,within,
6312,6311,9/12/2013,D,Keele South,86,796,alive,mapnor,Norway Maple,Acer,platanoides,c,sr,16.5,1,0,12,8.5,43.771683,-79.493399,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,n,n,n,n,n,n,,,,,0,periph,within,within
6227,6226,9/12/2013,D,Keele St,103,711,alive,mapnor,Norway Maple,Acer,platanoides,c,st,32.484076,1,0,10,12,43.773698,-79.49385,16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,n,n,n,n,n,n,,,,,0,periph,within,
2059,2058,5/30/2013,B,York Stadium,3,172,alive,mapnor,Norway Maple,Acer,platanoides,p,e,22,1,0,7,22,43.77665795,-79.51091832,19,0,0,0,0,0,1,0,2,0,0,1,0,0,0,1,0,n,n,n,n,n,n,,,,,0,periph,within,within
6670,6669,9/16/2013,D,Keele East,70,1154,alive,mapnor,Norway Maple,Acer,platanoides,p,by,47,1,0,20,11.5,43.774769,-79.495064,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n,n,n,n,n,n,,,,,0,periph,within,
3912,3911,6/22/2013,B,Steeles Av,106,2027,alive,mapnor,Norway Maple,Acer,platanoides,c,st,27.5,1,15,8,17,43.77782428,-79.50970329,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,n,n,n,n,n,n,,,,,0,periph,within,within
6096,6095,9/19/2013,D,York lanes,400,580,alive,mapnor,Norway Maple,Acer,platanoides,p,fy,29.8,1,15,12,13,43.773652,-79.501733,20,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,n,n,n,n,n,n,,,,,0,central,within,
1774,1773,9/13/2013,A,Harry Sherman Housing,57,1774,alive,mapnor,Norway Maple,Acer,platanoides,p,by,5,1,0,2,5,43.775886,-79.499411,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n,n,n,n,n,n,,,,,0,periph,within,
6330,6329,9/12/2013,D,Keele South,86,814,alive,mapnor,Norway Maple,Acer,platanoides,c,sr,25,1,0,10,9,43.770806,-79.493158,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n,n,n,n,n,n,,,,,0,periph,within,within
6094,6093,9/19/2013,D,York lanes,400,578,alive,mapnor,Norway Maple,Acer,platanoides,p,fy,26,1,40,16,13,43.773622,-79.501839,29,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,e,n,n,n,n,n,wires in tree,,,,0,central,within,
1578,1577,8/13/2012,A,York BLVD,104,1578,alive,mapnor,Norway Maple,Acer,platanoides,p,fy,32.961783,1,0,7,9,43.774961,-79.495874,5,0,0,0,0,1,0,1,3,0,0,2,0,0,0,0,0,n,n,n,n,n,n,,,,,0,periph,within,
1588,1587,8/13/2012,A,York BLVD,104,1588,alive,mapnor,Norway Maple,Acer,platanoides,p,fy,35.5,1,0,7,12,43.774687,-79.49714,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n,n,n,n,n,n,,,,,0,periph,within,
3925,3924,6/22/2013,B,Steeles Av,106,2040,alive,mapnor,Norway Maple,Acer,platanoides,c,st,45,1,20,12,30,43.77715006,-79.51267378,24,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,n,n,n,n,n,n,,,,,0,periph,within,within
2065,2064,5/30/2013,B,York Stadium,3,178,alive,mapnor,Norway Maple,Acer,platanoides,p,e,21,1,0,7,12,43.77694342,-79.51106627,10,1,0,0,0,0,1,1,2,1,0,1,0,1,0,0,0,n,n,n,n,n,n,,,,,0,periph,within,within
4294,4293,8/27/2013,C,Arboretum,0,186,alive,oakred,Red Oak,Quercus,rubra,p,fy,24,1,0,14,14,43.771893,-79.509,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n,n,n,n,n,n,,,,,0,periph,out,
5513,5512,11/10/2014,C,Arboretum,0,1405,alive,oakred,Red Oak,Quercus,rubra,p,nw,8.7,1,0,3.5,6.5,43.77203,-79.511072,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,0,periph,out,
3211,3210,6/13/2013,B,Campus Walk,16,1326,alive,oakred,Red Oak,Quercus,rubra,p,w,7.484076,1,5,6,6.5,43.77358945,-79.50832571,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,n,n,n,n,n,n,,,,,0,central,out,
4612,4611,8/27/2013,C,Arboretum,0,504,alive,oakred,Red Oak,Quercus,rubra,p,by,8,1,0,4,4.5,43.77091,-79.508161,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n,n,n,n,n,n,,,,,0,periph,out,
4643,4642,9/3/2013,C,Campus Wk,401,535,alive,oakred,Red Oak,Quercus,rubra,p,sl,8.5,1,0,6,7,43.773052,-79.506243,5.5,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,n,n,n,n,n,n,,,,,0,central,out,
590,589,8/8/2012,A,CUB,58,590,alive,oakred,Red Oak,Quercus,rubra,p,by,60,1,0,14,18,43.77723,-79.497979,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n,n,n,e,n,n,,,,,0,periph,out,
2206,2205,6/13/2013,B,Tait McK. Ctre,4,319,alive,oakred,Red Oak,Quercus,rubra,p,s-cr,12,1,30,7,13,43.77415218,-79.50926852,10.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n,n,n,n,n,n,Container tree,,,,0,central,out,
2797,2796,6/14/2013,B,New Life Sci,204,912,alive,oakred,Red Oak,Quercus,rubra,p,w,8,1,0,4,10,43.77401827,-79.50852037,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,n,n,n,n,n,n,,,,,0,central,out,
2257,2256,6/14/2013,B,Tait McK. Ctre,4,371,alive,oakred,Red Oak,Quercus,rubra,p,n,15,1,0,9,10,43.77469304,-79.510326,16,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,n,n,n,n,n,n,,,,,0,periph,out,
4875,4874,9/5/2013,C,Nelson Road,31,767,alive,oakred,Red Oak,Quercus,rubra,p,fy,6.2,1,0,2,6,43.771838,-79.504846,4.5,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,n,n,n,n,n,n,,,,,0,central,out,
4296,4295,8/27/2013,C,Arboretum,0,188,alive,oakred,Red Oak,Quercus,rubra,p,fy,20.5,1,0,13,12,43.771827,-79.509003,10,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,n,n,n,n,n,n,,,,,0,periph,out,
4332,4331,8/27/2013,C,Arboretum,0,224,alive,oakred,Red Oak,Quercus,rubra,p,fy,31,1,0,11,23,43.772098,-79.507879,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n,n,n,e,n,n,,,,,0,periph,out,
4401,4400,8/27/2013,C,Arboretum,0,293,alive,oakred,Red Oak,Quercus,rubra,p,fy,29.936306,1,0,13,12,43.771102,-79.50821,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n,n,n,e,n,n,,,,,0,periph,out,
3770,3769,6/6/2013,B,Founders RD,65,1885,alive,oakred,Red Oak,Quercus,rubra,p,pl,24.2,1,10,8,10,43.77783322,-79.5049,5,0,0,0,0,1,1,1,2,0,0,0,0,0,2,0,0,n,n,n,n,n,n,Dead branch,,,,0,periph,out,
5787,5786,9/11/2013,D,The Pond RD,35,271,alive,oakred,Red Oak,Quercus,rubra,p,sr,12,1,0,7,7.5,43.770189,-79.502111,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n,n,n,n,n,n,,,,,0,periph,out,
5789,5788,9/11/2013,D,The Pond RD,35,273,alive,oakred,Red Oak,Quercus,rubra,p,sr,11.5,1,0,10,7,43.770216,-79.501966,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n,n,n,n,n,n,,,,,0,periph,out,
3226,3225,6/13/2013,B,Campus Walk,16,1341,alive,oakred,Red Oak,Quercus,rubra,p,w,20.541401,1,0,11,13,43.77343271,-79.5082229,21,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,n,n,n,n,n,n,,,,,0,central,out,
274,273,8/16/2012,A,Tatham Hall Residences,52,274,alive,oakred,Red Oak,Quercus,rubra,p,sr,38,1,10,12,10,43.777043,-79.501978,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n,n,n,n,n,n,,,,,0,periph,out,
3076,3075,6/12/2013,B,Bethune Resid.,11,1191,alive,oakred,Red Oak,Quercus,rubra,p,e,15.923567,1,0,11,9,43.77317929,-79.50811865,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,n,n,n,e,n,n,,,,,0,central,out,
4372,4371,8/27/2013,C,Arboretum,0,264,alive,oakred,Red Oak,Quercus,rubra,p,fy,34.076433,1,0,12,10,43.771616,-79.508542,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n,n,n,e,n,n,,,,,0,periph,out,
210,209,8/16/2012,A,McLaughlin College,51,210,alive,oakred,Red Oak,Quercus,rubra,p,fy,30.5,1,30,7,10,43.777335,-79.502786,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,n,n,n,e,n,n,,,,,0,periph,out,
666,665,8/9/2012,A,PRB,60,666,alive,oakred,Red Oak,Quercus,rubra,p,by,45,3,0,15,14,43.777332,-79.497014,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n,n,n,n,n,n,,,,,0,periph,out,
3223,3222,6/13/2013,B,Campus Walk,16,1338,alive,oakred,Red Oak,Quercus,rubra,p,w,14.968153,1,0,5,10,43.77332653,-79.50816953,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n,n,n,n,n,n,,,,,0,central,out,
3565,3564,6/18/2013,B,Shoreham Drive Lot,63,1680,alive,oakred,Red Oak,Quercus,rubra,p,s,18,1,0,10,15,43.77254923,-79.51177734,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,n,n,n,n,n,n,,,,,0,periph,out,
973,972,8/5/2012,A,Founders Road East Lot,66,973,alive,oakred,Red Oak,Quercus,rubra,p,by,42,1,10,10,11,43.77796,-79.502805,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,n,n,n,e,n,n,,,,,0,periph,out,
1011,1010,8/7/2012,A,Founders Road East Lot,66,1011,alive,oakred,Red Oak,Quercus,rubra,p,by,24,1,50,4,6,43.777729,-79.501977,2,0,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,n,n,n,n,n,n,,,,,0,periph,out,
1344,1343,8/2/2012,A,Steeles and Keele,103,1344,alive,oakred,Red Oak,Quercus,rubra,c,st,4.5,1,0,12,4,43.780332,-79.498511,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n,n,n,n,n,n,,,,,0,periph,out,
3225,3224,6/13/2013,B,Campus Walk,16,1340,alive,oakred,Red Oak,Quercus,rubra,p,w,24.840764,1,10,11,13,43.77348264,-79.5082351,21,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,n,n,n,e,n,n,,,,,0,central,out,
4985,4984,9/5/2013,C,Scholars Walk,32,877,alive,oakred,Red Oak,Quercus,rubra,p,by,10,1,0,2.5,8,43.770161,-79.503659,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n,n,n,n,n,n,,,,,0,periph,out,
5426,5425,9/6/2013,C,Atknson Road,83,1318,alive,oakred,Red Oak,Quercus,rubra,p,sl,35.5,1,0,10,10,43.770747,-79.502829,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n,n,n,n,n,n,,,,,0,periph,out,
1743,1742,9/13/2013,A,Harry Sherman Housing,57,1743,alive,oakred,Red Oak,Quercus,rubra,p,fy,17,1,0,6,10,43.776552,-79.49827,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,n,n,n,n,n,n,,,,,0,periph,out,
4863,4862,9/5/2013,C,Nelson Road,31,755,alive,oakred,Red Oak,Quercus,rubra,p,fy,13.5,1,0,10,13.5,43.77176,-79.504501,10.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n,n,n,n,n,n,,,,,0,central,out,
2801,2800,6/14/2013,B,New Life Sci,204,916,alive,oakred,Red Oak,Quercus,rubra,p,w,8,1,0,5,8.5,43.77373105,-79.50839018,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,n,n,n,n,n,n,,,,,0,central,out,
4302,4301,8/27/2013,C,Arboretum,0,194,alive,oakred,Red Oak,Quercus,rubra,p,fy,16,1,0,8,12,43.772014,-79.508841,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n,n,n,n,n,n,,,,,0,periph,out,
5791,5790,9/11/2013,D,The Pond RD,35,275,alive,oakred,Red Oak,Quercus,rubra,p,sr,10,1,0,4,5,43.770247,-79.501822,6,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,n,n,n,n,n,n,,,,,0,periph,out,
1299,1298,8/1/2012,A,Stong Barn,101,1299,alive,oakred,Red Oak,Quercus,rubra,p,sr,18,2,0,9,11,43.779977,-79.49686,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,n,n,n,n,n,n,Prunning scars,,,,0,periph,out,
5515,5514,11/10/2014,C,Arboretum,0,1407,alive,oakred,Red Oak,Quercus,rubra,p,nw,8.8,1,0,3.5,6,43.771907,-79.510934,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,0,periph,out,
1103,1102,8/8/2012,A,Albany Road Lot,67,1103,alive,oakred,Red Oak,Quercus,rubra,p,sr,31,1,20,9,9,43.778314,-79.500015,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n,n,n,e,n,n,,,,,0,periph,out,
1031,1030,8/7/2012,A,Albany Road Lot,67,1034,alive,oakred,Red Oak,Quercus,rubra,p,sl,39.5,1,0,8,10,43.776485,-79.500494,4,2,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,n,n,n,n,n,n,,,,,0,periph,out,
5786,5785,9/11/2013,D,The Pond RD,35,270,alive,oakred,Red Oak,Quercus,rubra,p,sr,14,1,0,7,7.5,43.770173,-79.50218,10,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,n,n,n,n,n,n,,,,,0,periph,out,
4297,4296,8/27/2013,C,Arboretum,0,189,alive,oakred,Red Oak,Quercus,rubra,p,fy,32,1,0,15,13,43.772005,-79.508946,10.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n,n,n,n,n,n,,,,,0,periph,out,
4507,4506,8/27/2013,C,Arboretum,0,399,alive,oakred,Red Oak,Quercus,rubra,p,sr,11.5,1,0,9,10,43.770762,-79.505828,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n,n,n,n,n,n,,,,,0,periph,out,
1080,1079,8/7/2012,A,Albany Road Lot,67,1080,alive,oakred,Red Oak,Quercus,rubra,p,sr,50.159236,1,0,14,15,43.777409,-79.499334,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n,n,n,e,n,n,,,,,0,periph,out,
187,186,8/15/2012,A,McLaughlin College,51,187,alive,oakred,Red Oak,Quercus,rubra,p,sr,49,1,40,14,12,43.776827,-79.501822,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n,n,n,n,n,n,,,,,0,periph,out,
991,990,8/7/2012,A,Founders Road East Lot,66,991,alive,oakred,Red Oak,Quercus,rubra,p,by,36,1,40,11,10,43.778107,-79.502281,8.5,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,n,n,n,e,n,n,,,,,0,periph,out,
6577,6576,9/16/2013,D,York Bld,92,1061,alive,oakred,Red Oak,Quercus,rubra,p,by,8.3,1,0,4,5,43.772314,-79.500119,5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,n,n,n,n,n,n,dead/broken litter,,,,0,central,out,
4872,4871,9/5/2013,C,Nelson Road,31,764,alive,oakred,Red Oak,Quercus,rubra,p,fy,4,1,0,1.8,7,43.771847,-79.504521,5,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,n,n,n,n,n,n,,,,,0,central,out,
5425,5424,9/6/2013,C,Atknson Road,83,1317,alive,oakred,Red Oak,Quercus,rubra,p,sl,39.8,1,0,17,8.5,43.770465,-79.502687,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n,n,n,n,n,n,,,,,0,periph,out,
5788,5787,9/11/2013,D,The Pond RD,35,272,alive,oakred,Red Oak,Quercus,rubra,p,sr,11.4,1,0,10,6,43.7702,-79.502041,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n,n,n,n,n,n,,,,,0,periph,out,
2244,2243,6/14/2013,B,Tait McK. Ctre,4,358,alive,oakred,Red Oak,Quercus,rubra,p,n,13.5,1,0,7,9,43.77494659,-79.51028399,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n,n,n,n,n,n,,,,,0,periph,out,
3655,3654,5/29/2013,B,Northwest Gate,64,1770,alive,oakred,Red Oak,Quercus,rubra,p,e,12,1,0,6,12,43.77648498,-79.51009634,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,n,n,n,n,n,n,,,,,0,periph,within,within
154,153,8/20/2012,A,Founders College,50,154,alive,oakred,Red Oak,Quercus,rubra,p,fy,5,1,0,2,9,43.776018,-79.503645,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n,n,n,n,n,n,,,,,0,central,within,within
4093,4092,10/11/2014,B,Lumbers Parking Lot,73,2194,alive,oakred,Red Oak,Quercus,rubra,p,e,0,0,0,0,0,43.77495856,-79.50458615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,0,central,within,within
6707,6706,9/16/2013,D,James Gilles St,41,1191,alive,oakred,Red Oak,Quercus,rubra,p,fy,17.2,1,0,10,13,43.772527,-79.498469,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n,n,n,n,n,n,,,,,0,central,within,
6832,6831,9/16/2013,D,James Giles St,42,1316,alive,oakred,Red Oak,Quercus,rubra,p,sr,12.3,1,0,3,9.5,43.773065,-79.4977,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,n,n,n,n,n,n,,,,,0,periph,within,within
91,90,9/7/2012,A,Founders College Residence,49,91,alive,oakred,Red Oak,Quercus,rubra,p,fy,24.5,1,20,9,12,43.776562,-79.504318,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n,n,n,e,n,n,,,,,0,periph,within,
1237,1236,8/14/2012,A,Archives of Ontario,95,1237,alive,oakred,Red Oak,Quercus,rubra,p,sr,34.5,1,0,12,11,43.775433,-79.499828,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n,n,n,e,n,n,,,,,0,periph,within,
6834,6833,9/16/2013,D,James Giles St,42,1318,alive,oakred,Red Oak,Quercus,rubra,p,sr,12.5,1,0,3,12,43.77291,-79.497631,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n,n,n,n,n,n,,,,,0,periph,within,within
6576,6575,9/16/2013,D,York Bld,92,1060,alive,oakred,Red Oak,Quercus,rubra,p,by,13,1,0,6,9,43.772339,-79.499984,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n,n,n,n,n,n,,,,,0,central,within,
3658,3657,5/29/2013,B,Northwest Gate,64,1773,alive,oakred,Red Oak,Quercus,rubra,p,e,18.5,1,0,12,17,43.77642673,-79.51009376,15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,n,n,n,n,n,n,,,,,0,periph,within,within
6833,6832,9/16/2013,D,James Giles St,42,1317,alive,oakred,Red Oak,Quercus,rubra,p,sr,13,1,0,2,9,43.772961,-79.497656,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n,n,n,n,n,n,,,,,0,periph,within,within
3398,3397,6/17/2013,B,Lumber,20,1513,alive,oakred,Red Oak,Quercus,rubra,p,s,44.5,1,0,17,31,43.77474571,-79.50426602,22,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,n,n,n,e,n,n,,,,,0,central,within,within
6574,6573,9/16/2013,D,York Bld,92,1058,alive,oakred,Red Oak,Quercus,rubra,p,by,11.3,1,0,6,8,43.772378,-79.499781,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n,n,n,n,n,n,,,,,0,central,within,
3386,3385,6/17/2013,B,Lumber,20,1501,alive,oakred,Red Oak,Quercus,rubra,p,s,34.5,1,0,26,28,43.77497871,-79.50434769,23,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,n,n,n,n,n,n,,,,,0,central,within,within
6821,6820,9/16/2013,D,James Giles St,42,1305,alive,oakred,Red Oak,Quercus,rubra,p,sr,15,1,0,6,9.5,43.773505,-79.497657,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n,n,n,n,n,n,,,,,0,periph,within,within
76,75,8/20/2012,A,Founders College Residence,49,76,alive,oakred,Red Oak,Quercus,rubra,p,fy,35.5,1,0,11,13,43.776656,-79.504024,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n,n,n,n,n,n,,,,,0,periph,within,
3428,3427,6/18/2013,B,Farquharson Building,21,1543,alive,oakred,Red Oak,Quercus,rubra,p,n,41.8,1,40,26,20,43.77440146,-79.50474234,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n,n,n,e,n,n,,,,,0,central,within,
3425,3424,6/18/2013,B,Farquharson Building,21,1540,alive,oakred,Red Oak,Quercus,rubra,p,n,51,1,50,17,18,43.77438644,-79.50479899,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,n,n,n,e,n,n,,,,,0,central,within,
